"episodeSeqNum","castID","role","notes"
"795","100","host",NULL
"795","113","host",NULL
"795","198","host",NULL
"795","201","producer",NULL
"796","5","guest",NULL
"796","100","host",NULL
"796","113","host",NULL
"796","198","host",NULL
"797","100","host",NULL
"797","113","host",NULL
"797","198","host",NULL
"798","100","host",NULL
"798","198","host",NULL
"798","201","producer",NULL
"799","100","host",NULL
"799","113","host",NULL
"799","198","host",NULL
"799","201","producer",NULL
"800","100","host",NULL
"800","113","host",NULL
"800","198","host",NULL
"800","201","host",NULL
"801","100","host",NULL
"801","198","host",NULL
"801","201","producer",NULL
"802","100","host",NULL
"802","113","host",NULL
"802","198","host",NULL
"803","100","host",NULL
"803","113","host",NULL
"803","198","host",NULL
"804","17","guest",NULL
"804","100","host",NULL
"804","113","host",NULL
"804","198","host",NULL
"805","100","host",NULL
"805","113","host",NULL
"805","198","host",NULL
"805","203","guest",NULL
"806","100","host",NULL
"806","113","host",NULL
"806","136","guest",NULL
"806","198","host",NULL
"807","100","host",NULL
"807","113","host",NULL
"807","198","host",NULL
"808","16","guest",NULL
"808","100","host",NULL
"808","113","host",NULL
"808","198","host",NULL
"809","100","host",NULL
"809","113","host",NULL
"809","204","guest",NULL
"810","100","host",NULL
"810","113","host",NULL
"810","189","host",NULL
"811","100","host",NULL
"811","113","host",NULL
"811","205","guest",NULL
"812","5","guest",NULL
"812","100","host",NULL
"812","113","host",NULL
"813","100","host",NULL
"813","113","host",NULL
"813","201","producer",NULL
"814","24","guest",NULL
"814","100","host",NULL
"814","113","host",NULL
"815","100","host",NULL
"815","113","host",NULL
"815","174","guest",NULL
"816","100","host",NULL
"816","189","host",NULL
"816","201","host",NULL
"817","69","guest",NULL
"817","100","host",NULL
"817","113","host",NULL
"817","189","host",NULL
"817","201","producer",NULL
"818","65","guest",NULL
"818","100","host",NULL
"818","113","host",NULL
"818","189","host",NULL
"819","100","host",NULL
"819","113","host",NULL
"819","206","guest",NULL
"819","207","guest",NULL
"820","10","guest",NULL
"820","100","host",NULL
"820","113","host",NULL
"820","207","guest",NULL
"821","100","host",NULL
"821","189","host",NULL
"821","207","host",NULL
"822","100","host",NULL
"822","113","host",NULL
"822","207","host",NULL
"822","208","guest",NULL
"823","30","guest",NULL
"823","100","host",NULL
"823","113","host",NULL
"823","207","host",NULL
"824","100","host",NULL
"824","113","host",NULL
"824","189","host",NULL
"824","208","guest",NULL
"825","100","host",NULL
"825","113","host",NULL
"825","189","host",NULL
"826","100","host",NULL
"826","174","host",NULL
"826","189","host",NULL
"826","209","guest",NULL
"827","79","guest",NULL
"827","100","host",NULL
"827","174","host",NULL
"827","210","host",NULL
"828","100","host",NULL
"828","174","host",NULL
"828","189","host",NULL
"828","207","host",NULL
"829","100","host",NULL
"829","113","host",NULL
"829","189","host",NULL
"829","192","guest",NULL
"830","100","host",NULL
"830","189","host",NULL
"830","207","host",NULL
"831","100","host",NULL
"831","113","host",NULL
"831","189","host",NULL
"832","100","host",NULL
"832","113","host",NULL
"832","210","host",NULL
"833","100","host",NULL
"833","210","host",NULL
"833","211","guest",NULL
"834","100","host",NULL
"834","113","host",NULL
"834","189","host",NULL
"835","42","guest",NULL
"835","100","host",NULL
"835","113","host",NULL
"835","192","producer",NULL
"836","100","host",NULL
"836","113","host",NULL
"836","189","host",NULL
"837","100","host",NULL
"837","113","host",NULL
"837","210","host",NULL
"838","100","host",NULL
"838","113","host",NULL
"838","189","host",NULL
"839","100","host",NULL
"839","210","host",NULL
"840","100","host",NULL
"840","113","host",NULL
"840","207","host",NULL
"841","100","host",NULL
"841","113","host",NULL
"841","207","host",NULL
"842","100","host",NULL
"842","113","host",NULL
"842","174","host",NULL
"843","100","host",NULL
"843","207","host",NULL
"843","210","host",NULL
"844","100","host",NULL
"844","210","host",NULL
"845","100","host",NULL
"845","207","host",NULL
"845","210","host",NULL
"846","24","guest",NULL
"846","100","host",NULL
"846","113","host",NULL
"847","100","host",NULL
"847","113","host",NULL
"848","100","host",NULL
"848","113","host",NULL
"848","207","host",NULL
"849","100","host",NULL
"849","174","host",NULL
"849","210","host",NULL
"850","5","guest",NULL
"850","100","host",NULL
"850","113","host",NULL
"851","100","host",NULL
"851","210","host",NULL
"851","212","host",NULL
"852","100","host",NULL
"852","207","host",NULL
"852","210","host",NULL
"853","24","guest",NULL
"853","100","host",NULL
"853","207","host",NULL
"853","210","host",NULL
"854","100","host",NULL
"854","207","host",NULL
"854","210","host",NULL
"855","100","host",NULL
"855","207","host",NULL
"856","10","host",NULL
"856","100","host",NULL
"856","207","host",NULL
"856","210","host",NULL
"857","100","host",NULL
"857","150","guest",NULL
"857","207","host",NULL
"858","100","host",NULL
"858","199","guest",NULL
"858","210","host",NULL
"859","100","host",NULL
"859","207","host",NULL
"859","210","host",NULL
"860","24","guest",NULL
"860","100","host",NULL
"860","207","host",NULL
"860","210","host",NULL
"861","100","host",NULL
"861","207","host",NULL
"861","210","host",NULL
"862","100","host",NULL
"862","207","host",NULL
"862","210","host",NULL
"863","100","host",NULL
"863","210","host",NULL
"863","213","host",NULL
"864","100","host",NULL
"864","207","host",NULL
"864","210","host",NULL
"865","24","guest",NULL
"865","100","host",NULL
"865","210","host",NULL
"866","100","host",NULL
"866","207","host",NULL
"866","210","host",NULL
"866","214","guest",NULL
"867","100","host",NULL
"867","210","host",NULL
"867","215","guest",NULL
"868","42","guest",NULL
"868","100","host",NULL
"868","210","host",NULL
"869","100","host",NULL
"869","207","host",NULL
"869","210","host",NULL
"870","100","host",NULL
"870","207","host",NULL
"870","210","host",NULL
"871","100","host",NULL
"871","210","host",NULL
"871","216","host",NULL
"872","100","host",NULL
"872","210","host",NULL
"872","212","producer",NULL
"873","100","host",NULL
"873","207","host",NULL
"873","210","host",NULL
"873","217","guest",NULL
"874","100","host",NULL
"874","207","host",NULL
"874","210","host",NULL
"875","100","host",NULL
"875","207","host",NULL
"875","210","host",NULL
"876","100","host",NULL
"876","207","host",NULL
"876","210","host",NULL
"877","100","host",NULL
"877","207","host",NULL
"877","210","host",NULL
"878","100","host",NULL
"878","207","host",NULL
"878","210","host",NULL
"879","100","host",NULL
"879","189","host",NULL
"879","190","guest",NULL
"879","191","host",NULL
"880","49","host",NULL
"880","89","host",NULL
"880","218","host",NULL
"881","49","host",NULL
"881","89","host",NULL
"882","43","guest",NULL
"882","49","host",NULL
"882","89","host",NULL
"882","218","host",NULL
"882","219","guest",NULL
"883","49","host",NULL
"883","89","host",NULL
"883","218","host",NULL
"885","49","host",NULL
"885","89","host",NULL
"885","218","host",NULL
"885","220","guest",NULL
"886","49","host",NULL
"886","89","host",NULL
"886","218","host",NULL
"886","221","guest",NULL
"887","49","host",NULL
"887","89","host",NULL
"887","218","host",NULL
"887","222","guest",NULL
"888","49","host",NULL
"888","89","host",NULL
"888","218","host",NULL
"888","223","guest",NULL
"889","49","host",NULL
"889","64","guest",NULL
"889","89","host",NULL
"889","218","host",NULL
"891","49","host",NULL
"891","89","host",NULL
"891","218","host",NULL
"891","224","guest",NULL
"892","49","host",NULL
"892","89","host",NULL
"892","218","host",NULL
"892","225","guest",NULL
"893","49","host",NULL
"893","86","guest",NULL
"893","89","host",NULL
"893","218","host",NULL
"894","49","host",NULL
"894","89","host",NULL
"894","218","host",NULL
"894","226","guest",NULL
"895","49","host",NULL
"895","50","guest",NULL
"895","218","host",NULL
"895","221","host",NULL
"896","49","host",NULL
"896","89","host",NULL
"896","218","host",NULL
"896","227","guest",NULL
"898","49","host",NULL
"898","87","guest",NULL
"898","89","host",NULL
"898","218","host",NULL
"899","10","guest",NULL
"899","49","host",NULL
"899","89","host",NULL
"899","218","host",NULL
"899","228","guest",NULL
"900","49","host",NULL
"900","157","guest",NULL
"900","218","host",NULL
"901","49","host",NULL
"901","222","guest",NULL
"902","49","host",NULL
"902","89","host",NULL
"902","218","host",NULL
"902","229","guest",NULL
"903","49","host",NULL
"903","89","host",NULL
"903","94","guest",NULL
"903","218","host",NULL
"903","221","host",NULL
"903","230","guest",NULL
"905","49","host",NULL
"905","89","host",NULL
"905","218","host",NULL
"905","231","guest",NULL
"905","233","guest",NULL
"905","234","guest",NULL
"906","49","host",NULL
"906","89","host",NULL
"906","218","host",NULL
"906","232","guest",NULL
"907","42","guest",NULL
"907","49","host",NULL
"907","89","host",NULL
"907","218","host",NULL
"908","49","host",NULL
"908","89","host",NULL
"908","218","host",NULL
"908","235","guest",NULL
"909","49","host",NULL
"909","89","host",NULL
"909","218","host",NULL
"909","236","guest",NULL
"910","49","host",NULL
"910","54","guest",NULL
"910","89","host",NULL
"910","237","guest",NULL
"911","49","host",NULL
"911","89","host",NULL
"911","218","host",NULL
"911","238","guest",NULL
"912","49","host",NULL
"912","89","host",NULL
"912","218","host",NULL
"912","239","guest",NULL
"913","13","guest",NULL
"913","49","host",NULL
"913","89","host",NULL
"913","218","host",NULL
"913","221","host",NULL
"914","5","guest",NULL
"914","49","host",NULL
"914","89","host",NULL
"914","218","host",NULL
"915","49","host",NULL
"915","67","guest",NULL
"915","89","host",NULL
"915","218","host",NULL
"916","42","guest",NULL
"916","49","host",NULL
"917","49","host",NULL
"917","89","host",NULL
"917","218","host",NULL
"917","240","guest",NULL
"919","42","guest",NULL
"919","49","host",NULL
"919","89","host",NULL
"919","218","host",NULL
"919","220","guest",NULL
"920","49","host",NULL
"920","89","host",NULL
"920","218","host",NULL
"920","241","guest",NULL
"920","242","guest",NULL
"921","49","host",NULL
"921","89","host",NULL
"921","218","host",NULL
"921","220","guest",NULL
"922","49","host",NULL
"922","89","host",NULL
"922","112","guest",NULL
"922","218","host",NULL
"923","6","guest",NULL
"923","49","host",NULL
"923","89","host",NULL
"923","218","host",NULL
"924","1","guest",NULL
"924","49","host",NULL
"924","89","host",NULL
"924","218","host",NULL
"925","49","host",NULL
"925","89","host",NULL
"925","218","host",NULL
"925","244","guest",NULL
"925","245","guest",NULL
"926","5","guest",NULL
"926","49","host",NULL
"926","89","host",NULL
"926","218","host",NULL
"927","49","host",NULL
"927","89","host",NULL
"927","218","host",NULL
"927","246","guest",NULL
"928","49","host",NULL
"928","89","host",NULL
"928","218","host",NULL
"928","247","guest",NULL
"929","49","host",NULL
"929","89","host",NULL
"929","218","host",NULL
"929","243","host",NULL
"929","248","guest",NULL
"930","49","host",NULL
"930","89","host",NULL
"930","218","host",NULL
"931","34","guest",NULL
"931","49","host",NULL
"931","89","host",NULL
"931","218","host",NULL
"932","49","host",NULL
"932","89","host",NULL
"932","218","host",NULL
"932","224","guest",NULL
"933","49","host",NULL
"933","89","host",NULL
"933","218","host",NULL
"933","222","guest",NULL
"934","49","host",NULL
"934","89","host",NULL
"934","218","host",NULL
"935","49","host",NULL
"935","89","host",NULL
"935","218","host",NULL
"935","228","guest",NULL
"935","249","guest",NULL
"936","31","guest",NULL
"936","49","host",NULL
"936","64","guest",NULL
"936","89","host",NULL
"936","218","host",NULL
"936","250","guest",NULL
"937","49","host",NULL
"937","89","host",NULL
"937","218","host",NULL
"937","251","guest",NULL
"938","49","host",NULL
"938","89","host",NULL
"938","218","host",NULL
"938","252","guest",NULL
"939","49","host",NULL
"939","89","host",NULL
"939","218","host",NULL
"939","229","guest",NULL
"939","253","guest",NULL
"940","49","host",NULL
"940","89","host",NULL
"940","218","host",NULL
"940","246","guest",NULL
"940","254","guest",NULL
"941","49","host",NULL
"941","89","host",NULL
"941","218","host",NULL
"941","254","guest",NULL
"942","49","host",NULL
"942","89","host",NULL
"942","218","host",NULL
"942","255","guest",NULL
"944","49","host",NULL
"944","89","host",NULL
"944","218","host",NULL
"944","222","guest",NULL
"944","256","guest",NULL
"945","17","guest",NULL
"945","49","host",NULL
"945","89","host",NULL
"945","218","host",NULL
"946","49","host",NULL
"946","79","guest",NULL
"946","89","host",NULL
"946","218","host",NULL
"946","229","guest",NULL
"947","49","host",NULL
"947","89","host",NULL
"947","218","host",NULL
"947","257","guest",NULL
"948","49","host",NULL
"948","89","host",NULL
"948","218","host",NULL
"948","258","guest",NULL
"949","49","host",NULL
"949","89","host",NULL
"949","218","host",NULL
"949","243","guest",NULL
"950","49","host",NULL
"950","89","host",NULL
"950","175","guest",NULL
"950","218","host",NULL
"951","49","host",NULL
"951","89","host",NULL
"951","218","host",NULL
"951","243","host",NULL
"951","259","guest",NULL
"952","49","host",NULL
"952","79","guest",NULL
"952","89","host",NULL
"952","218","host",NULL
"952","228","guest",NULL
"952","229","guest",NULL
"953","5","guest",NULL
"953","10","guest",NULL
"953","49","host",NULL
"953","89","host",NULL
"953","218","host",NULL
"954","49","host",NULL
"954","89","host",NULL
"954","218","host",NULL
"954","223","guest",NULL
"955","49","host",NULL
"955","89","host",NULL
"955","218","host",NULL
"955","260","guest",NULL
"956","49","host",NULL
"956","89","host",NULL
"956","218","host",NULL
"956","261","guest",NULL
"957","49","host",NULL
"957","89","host",NULL
"957","218","host",NULL
"957","263","guest",NULL
"957","264","host",NULL
"958","49","host",NULL
"958","89","host",NULL
"958","218","host",NULL
"958","262","guest",NULL
"959","49","host",NULL
"959","79","guest",NULL
"959","89","host",NULL
"959","218","host",NULL
"961","49","host",NULL
"961","89","host",NULL
"961","218","host",NULL
"961","265","guest",NULL
"962","16","guest",NULL
"962","49","host",NULL
"962","79","guest",NULL
"962","89","host",NULL
"962","218","host",NULL
"963","49","host",NULL
"963","89","host",NULL
"963","162","guest",NULL
"963","218","host",NULL
"963","246","guest",NULL
"964","42","guest",NULL
"964","49","host",NULL
"964","89","host",NULL
"964","218","host",NULL
"964","243","guest",NULL
"964","265","guest",NULL
"965","49","host",NULL
"965","89","host",NULL
"965","218","host",NULL
"965","266","guest",NULL
"966","49","host",NULL
"966","89","host",NULL
"966","218","host",NULL
"966","267","guest",NULL
"967","49","host",NULL
"967","89","host",NULL
"967","218","host",NULL
"967","268","guest",NULL
"968","49","host",NULL
"968","89","host",NULL
"968","218","host",NULL
"968","243","guest",NULL
"969","49","host",NULL
"969","89","host",NULL
"969","137","guest",NULL
"969","218","host",NULL
"970","42","guest",NULL
"970","49","host",NULL
"970","89","host",NULL
"970","218","host",NULL
"970","269","guest",NULL
"971","49","host",NULL
"971","89","host",NULL
"971","218","host",NULL
"971","265","guest",NULL
"971","270","guest",NULL
"972","49","host",NULL
"972","89","host",NULL
"972","218","host",NULL
"972","243","guest",NULL
"972","271","guest",NULL
"973","49","host",NULL
"973","89","host",NULL
"973","163","guest",NULL
"973","218","host",NULL
"973","265","guest",NULL
"974","49","host",NULL
"974","89","host",NULL
"974","218","host",NULL
"974","265","guest",NULL
"975","49","host",NULL
"975","89","host",NULL
"975","218","host",NULL
"975","228","guest",NULL
"976","49","host",NULL
"976","89","host",NULL
"976","218","host",NULL
"976","230","guest",NULL
"978","40","guest",NULL
"978","49","host",NULL
"978","89","host",NULL
"978","218","host",NULL
"979","49","host",NULL
"979","89","host",NULL
"979","218","host",NULL
"979","272","guest",NULL
"980","49","host",NULL
"980","89","host",NULL
"980","218","host",NULL
"980","272","guest",NULL
"981","49","host",NULL
"981","80","guest",NULL
"981","89","host",NULL
"981","218","host",NULL
"982","42","guest",NULL
"982","49","host",NULL
"982","89","host",NULL
"982","114","guest",NULL
"982","218","host",NULL
"983","42","guest",NULL
"983","49","host",NULL
"983","89","host",NULL
"983","218","host",NULL
"983","265","guest",NULL
"983","273","guest",NULL
"984","49","host",NULL
"984","79","guest",NULL
"984","89","host",NULL
"984","218","host",NULL
"985","49","host",NULL
"985","89","host",NULL
"985","218","host",NULL
"985","274","guest",NULL
"986","42","guest",NULL
"986","49","host",NULL
"986","89","host",NULL
"986","218","host",NULL
"986","265","guest",NULL
"986","275","guest",NULL
"987","49","host",NULL
"987","89","host",NULL
"987","218","host",NULL
"987","265","guest",NULL
"987","276","guest",NULL
"988","49","host",NULL
"988","89","host",NULL
"988","218","host",NULL
"988","223","guest",NULL
"989","49","host",NULL
"989","89","host",NULL
"989","218","host",NULL
"989","265","guest",NULL
"990","49","host",NULL
"990","89","host",NULL
"990","218","host",NULL
"990","228","guest",NULL
"990","265","guest",NULL
"991","49","host",NULL
"991","89","host",NULL
"991","218","host",NULL
"991","277","guest",NULL
"992","49","host",NULL
"992","89","host",NULL
"992","218","host",NULL
"992","278","guest",NULL
"994","49","host",NULL
"994","89","host",NULL
"994","218","host",NULL
"994","279","guest",NULL
"994","280","guest",NULL
"995","49","host",NULL
"995","89","host",NULL
"995","218","host",NULL
"995","265","guest",NULL
"996","49","host",NULL
"996","89","host",NULL
"996","218","host",NULL
"996","265","guest",NULL
"996","279","guest",NULL
"996","281","guest",NULL
"997","49","host",NULL
"997","282","guest",NULL
"997","283","guest",NULL
"998","42","guest",NULL
"998","49","host",NULL
"998","265","guest",NULL
"999","49","host",NULL
"999","89","host",NULL
"999","214","guest",NULL
"999","243","guest",NULL
"999","265","guest",NULL
"1000","49","host",NULL
"1000","89","host",NULL
"1000","223","guest",NULL
"1000","265","guest",NULL
"1001","42","guest",NULL
"1001","49","host",NULL
"1001","243","guest",NULL
"1002","42","guest",NULL
"1002","49","host",NULL
"1002","89","host",NULL
"1002","152","guest",NULL
"1003","42","host",NULL
"1003","265","host",NULL
"1003","275","guest",NULL
"1003","284","guest",NULL
"1004","49","host",NULL
"1004","89","host",NULL
"1004","265","host",NULL
"1004","285","guest",NULL
"1005","1","host",NULL
"1005","2","host",NULL
"1005","3","host",NULL
"1006","1","host",NULL
"1006","2","host",NULL
"1006","3","host",NULL
"1006","286","guest",NULL
"1008","1","host",NULL
"1008","2","host",NULL
"1008","3","host",NULL
"1010","1","host",NULL
"1010","2","host",NULL
"1010","3","host",NULL
"1010","80","guest",NULL
"1025","1","host",NULL
"1025","2","host",NULL
"1025","3","host",NULL
"1025","287","guest",NULL
"1031","1","host",NULL
"1031","2","host",NULL
"1031","3","host",NULL
"1031","287","guest",NULL
"1033","1","host",NULL
"1033","2","host",NULL
"1033","3","host",NULL
"1033","34","guest",NULL
"1043","1","host",NULL
"1043","2","host",NULL
"1043","3","host",NULL
"1043","228","guest",NULL
"1047","1","host",NULL
"1047","2","host",NULL
"1047","3","host",NULL
"1047","96","guest",NULL
"1057","1","host",NULL
"1057","2","host",NULL
"1057","3","host",NULL
"1057","9","guest",NULL
"1062","1","host",NULL
"1062","2","host",NULL
"1062","3","host",NULL
"1062","288","guest",NULL
"1068","1","host",NULL
"1068","2","host",NULL
"1068","289","guest",NULL
"1075","1","host",NULL
"1075","2","host",NULL
"1075","3","host",NULL
"1075","53","guest",NULL
"1078","42","host",NULL
"1078","49","host",NULL
"1078","290","guest",NULL
"1078","291","guest",NULL
"1079","49","host",NULL
"1079","89","host",NULL
"1079","265","host",NULL
"1079","266","guest",NULL
"1080","49","host",NULL
"1080","230","guest",NULL
"1081","49","host",NULL
"1081","89","host",NULL
"1081","265","host",NULL
"1081","292","guest",NULL
"1082","42","host",NULL
"1082","293","guest",NULL
"1083","20","guest",NULL
"1083","42","host",NULL
"1084","42","host",NULL
"1084","49","host",NULL
"1084","163","host",NULL
"1084","265","host",NULL
"1085","49","host",NULL
"1085","89","host",NULL
"1085","218","host",NULL
"1085","265","host",NULL
"1086","100","host",NULL
"1086","207","host",NULL
"1086","210","host",NULL
"1091","100","host",NULL
"1091","210","host",NULL
"1093","100","host",NULL
"1093","210","host",NULL
"1094","100","host",NULL
"1094","210","host",NULL
"1094","215","guest",NULL
"1095","100","host",NULL
"1095","210","host",NULL
"1095","217","guest",NULL
"1096","100","host",NULL
"1096","210","host",NULL
"1096","294","guest",NULL
"1099","100","host",NULL
"1099","210","host",NULL
"1099","295","guest",NULL
"1103","9","host",NULL
"1103","114","host",NULL
"1104","5","guest",NULL
"1104","9","host",NULL
"1104","83","host",NULL
"1104","296","guest",NULL
"1105","9","host",NULL
"1105","83","host",NULL
"1109","9","host",NULL
"1109","114","host",NULL
"1112","9","host",NULL
"1112","83","host",NULL
"1112","114","guest",NULL
"1113","1","guest",NULL
"1113","2","guest",NULL
"1113","9","host",NULL
"1113","114","guest",NULL
"1121","9","host",NULL
"1121","46","guest",NULL
"1121","83","host",NULL
"1125","1","guest",NULL
"1125","83","host",NULL
"1135","1","guest",NULL
"1135","9","host",NULL
"1135","83","host",NULL
"1136","9","host",NULL
"1136","114","guest",NULL
"1137","9","host",NULL
"1137","114","guest",NULL
"1145","9","host",NULL
"1145","114","guest",NULL
"1150","69","host",NULL
"1150","150","host",NULL
"1150","186","host",NULL
"1151","69","host",NULL
"1151","150","host",NULL
"1151","186","host",NULL
"1153","5","guest",NULL
"1153","150","host",NULL
"1153","186","host",NULL
"1154","69","host",NULL
"1154","150","host",NULL
"1154","186","host",NULL
"1155","150","host",NULL
"1155","186","host",NULL
"1155","297","guest",NULL
"1156","186","host",NULL
"1156","298","guest",NULL
"1156","299","guest",NULL
"1157","69","host",NULL
"1157","150","host",NULL
"1157","186","host",NULL
"1158","69","host",NULL
"1158","186","host",NULL
"1158","300","guest",NULL
"1159","69","host",NULL
"1159","150","host",NULL
"1159","186","host",NULL
"1160","69","host",NULL
"1160","150","host",NULL
"1160","186","host",NULL
"1161","69","host",NULL
"1161","150","host",NULL
"1162","69","host",NULL
"1162","150","host",NULL
"1162","186","host",NULL
"1163","69","host",NULL
"1163","150","host",NULL
"1163","186","host",NULL
"1163","298","guest",NULL
"1164","42","guest",NULL
"1164","46","guest",NULL
"1164","69","host",NULL
"1164","150","host",NULL
"1164","186","host",NULL
"1165","42","guest",NULL
"1165","46","guest",NULL
"1165","150","host",NULL
"1165","186","host",NULL
"1165","298","host",NULL
"1166","46","guest",NULL
"1166","69","host",NULL
"1166","150","host",NULL
"1166","186","host",NULL
"1167","46","guest",NULL
"1167","69","host",NULL
"1167","150","host",NULL
"1167","298","guest",NULL
"1168","42","guest",NULL
"1168","46","guest",NULL
"1168","69","host",NULL
"1168","150","host",NULL
"1169","69","host",NULL
"1169","150","host",NULL
"1169","186","host",NULL
"1170","46","guest",NULL
"1170","150","host",NULL
"1170","298","guest",NULL
"1181","1","host",NULL
"1181","14","host",NULL
"1181","301","guest",NULL
"1185","1","host",NULL
"1185","14","host",NULL
"1185","302","guest",NULL
"1211","303","guest",NULL
"1211","304","host",NULL
"1226","216","guest",NULL
"1226","304","host",NULL
"1229","216","guest",NULL
"1229","304","host",NULL
"1229","305","guest",NULL
"1229","306","guest",NULL
"1232","304","host",NULL
"1232","307","guest",NULL
"1233","304","host",NULL
"1233","306","guest",NULL
"1235","304","host",NULL
"1235","308","guest",NULL
"1236","304","host",NULL
"1236","309","guest",NULL
"1244","304","host",NULL
"1244","310","guest",NULL
"1245","304","host",NULL
"1245","315","guest",NULL
"1245","316","host",NULL
"1245","320","host",NULL
"1246","304","host",NULL
"1246","311","guest",NULL
"1249","304","host",NULL
"1249","312","guest",NULL
"1249","313","guest",NULL
"1249","314","guest",NULL
"1251","13","guest",NULL
"1251","216","host",NULL
"1251","228","guest",NULL
"1251","304","host",NULL
"1252","304","host",NULL
"1252","316","host",NULL
"1253","1","guest",NULL
"1253","3","guest",NULL
"1253","304","host",NULL
"1253","309","host",NULL
"1253","316","host",NULL
"1253","317","host",NULL
"1254","1","guest",NULL
"1254","216","host",NULL
"1254","304","host",NULL
"1254","309","host",NULL
"1254","310","guest",NULL
"1254","316","host",NULL
"1254","318","guest",NULL
"1254","319","host",NULL
"1254","320","host",NULL
"1256","304","host",NULL
"1256","320","host",NULL
"1258","133","guest",NULL
"1258","304","host",NULL
"1258","320","host",NULL
"1259","14","guest",NULL
"1259","304","host",NULL
"1259","316","host",NULL
"1259","317","host",NULL
"1259","320","host",NULL
"1260","304","host",NULL
"1260","316","host",NULL
"1260","320","host",NULL
"1261","304","host",NULL
"1261","314","guest",NULL
"1261","316","host",NULL
"1261","317","host",NULL
"1261","320","host",NULL
"1262","17","guest",NULL
"1262","304","host",NULL
"1262","313","guest",NULL
"1262","314","guest",NULL
"1262","317","host",NULL
"1262","320","host",NULL
"1263","304","host",NULL
"1263","316","host",NULL
"1263","317","host",NULL
"1263","320","host",NULL
"1264","303","guest",NULL
"1264","304","host",NULL
"1264","314","guest",NULL
"1264","316","host",NULL
"1264","317","host",NULL
"1264","321","guest",NULL
"1266","304","host",NULL
"1266","316","host",NULL
"1266","317","host",NULL
"1266","320","host",NULL
"1267","304","host",NULL
"1267","316","host",NULL
"1267","317","host",NULL
"1267","320","host",NULL
"1268","304","host",NULL
"1268","316","host",NULL
"1268","317","host",NULL
"1268","320","host",NULL
"1269","216","guest",NULL
"1269","303","guest",NULL
"1269","304","host",NULL
"1269","316","host",NULL
"1269","317","host",NULL
"1269","320","host",NULL
"1269","321","guest",NULL
"1270","304","host",NULL
"1270","317","host",NULL
"1270","320","host",NULL
"1271","17","guest",NULL
"1271","304","host",NULL
"1271","316","host",NULL
"1271","317","host",NULL
"1271","320","host",NULL
"1272","304","host",NULL
"1272","317","host",NULL
"1272","320","host",NULL
"1273","304","host",NULL
"1273","316","host",NULL
"1273","317","host",NULL
"1273","320","host",NULL
"1274","14","guest",NULL
"1274","228","guest",NULL
"1274","304","host",NULL
"1274","316","host",NULL
"1274","317","host",NULL
"1274","320","host",NULL
"1275","133","guest",NULL
"1275","304","host",NULL
"1275","316","host",NULL
"1275","317","host",NULL
"1275","320","host",NULL
"1276","304","host",NULL
"1276","316","host",NULL
"1276","317","host",NULL
"1276","320","host",NULL
"1277","304","host","dropped last name Spumoni"
"1277","316","host",NULL
"1277","317","host",NULL
"1277","320","host",NULL
"1277","321","guest","as Kaiser Krios"
"1278","316","host",NULL
"1278","317","host",NULL
"1278","320","host",NULL
"1279","316","host",NULL
"1279","317","host",NULL
"1279","320","host",NULL
"1279","322","guest",NULL
"1280","316","host",NULL
"1280","317","host",NULL
"1280","320","host",NULL
"1280","321","guest",NULL
"1281","316","host",NULL
"1281","317","host",NULL
"1281","320","host",NULL
"1281","323","guest",NULL
"1282","316","host",NULL
"1282","317","host",NULL
"1282","320","host",NULL
"1283","316","host",NULL
"1283","317","host",NULL
"1283","320","host",NULL
"1284","313","host",NULL
"1284","314","host",NULL
"1284","316","host",NULL
"1284","317","host",NULL
"1284","320","host",NULL
"1284","324","guest",NULL
"1285","134","guest",NULL
"1285","303","guest",NULL
"1285","304","host",NULL
"1285","316","host",NULL
"1285","317","host",NULL
"1286","304","host",NULL
"1286","316","host",NULL
"1286","317","host",NULL
"1286","320","host",NULL
"1286","324","guest",NULL
"1286","325","guest",NULL
"1287","316","host",NULL
"1287","317","host",NULL
"1287","320","host",NULL
"1287","326","host",NULL
"1288","304","host",NULL
"1288","316","host",NULL
"1288","317","host",NULL
"1288","320","host",NULL
"1289","304","host",NULL
"1289","316","host",NULL
"1289","317","host",NULL
"1289","320","host",NULL
"1290","304","host",NULL
"1290","316","host",NULL
"1290","317","host",NULL
"1290","320","host",NULL
"1290","327","guest",NULL
"1291","304","host",NULL
"1291","316","host",NULL
"1291","317","host",NULL
"1291","320","host",NULL
"1293","304","host",NULL
"1293","316","host",NULL
"1293","317","host",NULL
"1294","48","guest",NULL
"1294","304","host",NULL
"1294","316","host",NULL
"1294","317","host",NULL
"1294","320","host",NULL
"1295","304","host",NULL
"1295","317","host",NULL
"1295","320","host",NULL
"1295","327","guest",NULL
"1296","304","host",NULL
"1296","314","guest",NULL
"1296","316","host",NULL
"1296","317","host",NULL
"1296","320","host",NULL
"1297","304","host",NULL
"1297","316","host",NULL
"1297","317","host",NULL
"1297","320","host",NULL
"1298","304","host",NULL
"1298","316","host",NULL
"1298","317","host",NULL
"1298","320","host",NULL
"1299","304","host",NULL
"1299","316","host",NULL
"1299","317","host",NULL
"1299","320","host",NULL
"1299","329","guest",NULL
"1300","304","host",NULL
"1300","316","host",NULL
"1300","317","host",NULL
"1300","320","host",NULL
"1301","300","guest",NULL
"1301","304","host",NULL
